No,Heartbeat,Temperature,Spo2,UserCode,GyroX,GyroY,GyroZ,Time,Label
369,135,36.6,95,27,0.34,9.77,-1.607201,1.26E+13,Standing
370,138,36.6,97,27,0.23,10.08,-1.6889231,1.26E+13,Standing
371,130,36.5,95,27,0.61,9.81,-1.607201,1.26E+13,Standing
372,142,36.7,98,27,0.42,10.12,-1.6889231,1.26E+13,Standing
373,128,36.7,95,27,0.53,9.72,-1.2258313,1.26E+13,Standing
374,128,36.6,95,27,0.61,10.04,-1.2258313,1.26E+13,Standing
375,142,36.6,98,27,0.99,9.58,-0.9125633,1.26E+13,Standing
376,141,36.6,99,27,1.54,10.08,-0.88532263,1.26E+13,Standing
377,132,36.7,98,27,1.84,9.51,-1.0760075,1.26E+13,Standing
378,132,36.7,98,27,0.23,10.31,-1.6480621,1.26E+13,Standing
379,131,36.7,97,27,-0.15,10.04,-0.9125633,1.26E+13,Standing
380,128,36.6,99,27,0.46,10.23,-1.2666923,1.26E+13,Standing
381,132,36.5,98,27,0.76,9.43,-1.2666923,1.26E+13,Standing
382,138,36.6,99,27,0.72,9.85,-1.7978859,1.26E+13,Standing
383,133,36.7,98,27,1.5,9.53,-1.4982382,1.26E+13,Standing
384,141,36.7,99,27,1.38,10.34,-1.56634,1.26E+13,Standing
385,139,36.6,97,27,0.23,10.08,-1.3075534,1.26E+13,Standing
386,134,36.6,95,27,-0.5,10.04,-1.2666923,1.26E+13,Standing
387,137,36.6,98,27,0.8,9.62,-1.3756552,1.26E+13,Standing
388,135,36.7,99,27,1.27,9.92,-1.56634,1.26E+13,Standing
389,134,36.5,95,27,1.08,9.81,-1.6480621,1.26E+13,Standing
390,142,36.7,99,27,0.53,10.12,-1.3756552,1.26E+13,Standing
391,129,36.7,95,27,0.72,9.85,-1.2258313,1.26E+13,Standing
392,137,36.7,96,27,0.84,9.92,-0.9942854,1.26E+13,Standing
393,140,36.5,95,27,0.89,9.81,-1.4573772,1.26E+13,Standing
394,141,36.6,98,27,0.72,9.81,-1.3075534,1.26E+13,Standing
395,133,36.6,97,27,0.93,10.04,-1.4982382,1.26E+13,Standing
396,137,36.7,96,27,1.08,9.81,-0.6537767,1.26E+13,Standing
397,134,36.5,96,27,1.08,10.12,-0.95342433,1.26E+13,Standing
398,137,36.6,99,27,0.89,9.77,-1.0351465,1.26E+13,Standing
399,130,36.6,95,27,0.15,10.12,-1.6889231,1.26E+13,Standing
400,131,36.6,99,27,0.42,9.72,-1.334794,1.26E+13,Standing
401,128,36.7,97,27,1.08,10.08,-1.525479,1.26E+13,Standing
402,139,36.6,95,27,0.46,9.85,-1.2666923,1.26E+13,Standing
403,142,36.5,98,27,-0.3,10.19,-1.3075534,1.26E+13,Standing
404,138,36.6,95,27,0.04,9.89,-1.2258313,1.26E+13,Standing
405,132,36.5,96,27,0.61,9.81,-1.2258313,1.26E+13,Standing
406,128,36.6,99,27,1.23,9.89,-1.2258313,1.26E+13,Standing
407,131,36.6,96,27,1.38,9.85,-1.2258313,1.26E+13,Standing
408,136,36.6,98,27,0.61,9.58,-1.3075534,1.26E+13,Standing
409,129,36.6,99,27,0.31,9.51,-1.4165162,1.26E+13,Standing
410,138,36.6,95,27,0.99,10.04,-0.84446156,1.26E+13,Standing
411,134,36.5,98,27,1.61,10.61,-0.23154591,1.26E+13,Standing
412,139,36.7,98,27,-0.23,10.46,0.23154591,1.26E+13,Standing
413,135,36.7,95,27,0.04,10.19,-0.88532263,1.26E+13,Standing
414,129,36.5,96,27,0.57,9.47,-1.8387469,1.26E+13,Standing
415,129,36.6,96,27,0.46,9.89,-2.0294318,1.26E+13,Standing
416,135,36.7,96,27,0.69,9.58,-1.920469,1.26E+13,Standing
417,133,36.5,96,27,0.53,9.89,-1.9885708,1.26E+13,Standing
418,138,36.6,99,27,0.19,10.53,-1.56634,1.26E+13,Standing
419,136,36.7,98,27,0.38,9.66,-1.0351465,1.26E+13,Standing
420,129,36.6,95,27,1.31,9.89,-0.50395286,1.26E+13,Standing
421,137,36.7,96,27,0.84,9.43,-1.3075534,1.26E+13,Standing
422,129,36.6,99,27,0.57,10.04,-1.607201,1.26E+13,Standing
423,136,36.6,97,27,0.99,9.96,-1.3756552,1.26E+13,Standing
424,140,36.6,97,27,1.08,10.46,-1.1849703,1.26E+13,Standing
425,130,36.6,96,27,0.89,9.66,-0.6537767,1.26E+13,Standing
426,132,36.5,95,27,1.04,9.85,-1.3756552,1.26E+13,Standing
427,134,36.5,97,27,1.14,10.15,-1.1168685,1.26E+13,Standing
428,133,36.6,98,27,1.04,10.12,-0.9125633,1.26E+13,Standing
429,135,36.6,99,27,0.57,10.04,-1.2258313,1.26E+13,Standing
430,142,36.6,97,27,0.31,9.66,-1.6480621,1.26E+13,Standing
431,129,36.6,96,27,0.69,9.47,-1.7978859,1.26E+13,Standing
432,141,36.7,96,27,0.89,10,-1.8387469,1.26E+13,Standing
433,129,36.7,99,27,0.99,9.81,-1.7978859,1.26E+13,Standing
434,133,36.6,97,27,0.76,10.23,-1.56634,1.26E+13,Standing
435,138,36.5,98,27,0.65,9.92,-1.2258313,1.26E+13,Standing
436,134,36.6,95,27,0.69,9.96,-0.7218784,1.26E+13,Standing
437,140,36.6,98,27,0.69,9.85,-1.607201,1.26E+13,Standing
438,132,36.6,97,27,0.42,9.96,-1.4573772,1.26E+13,Standing
439,131,36.6,99,27,0.89,9.92,-1.6480621,1.26E+13,Standing
440,142,36.6,97,27,1.14,9.89,-1.2666923,1.26E+13,Standing
441,137,36.6,97,27,0.69,10.04,-0.9942854,1.26E+13,Standing
442,135,36.6,98,27,0.72,10.27,-0.8036005,1.26E+13,Standing
443,130,36.6,99,27,0.42,9.72,-1.4165162,1.26E+13,Standing
444,141,36.6,98,27,-0.04,9.7,-1.7978859,1.26E+13,Standing
445,141,36.6,96,27,0.42,9.51,-1.607201,1.26E+13,Standing
446,132,36.5,98,27,1.38,10.27,-1.56634,1.26E+13,Standing
447,129,36.5,98,27,2.15,10.15,-0.3405087,1.26E+13,Standing
448,137,36.7,96,27,0.65,10.04,-0.040861044,1.26E+13,Standing
449,135,36.6,98,27,0.04,9.43,-1.1849703,1.26E+13,Standing
450,129,36.5,95,27,0.08,10.27,-1.3756552,1.26E+13,Standing
451,133,36.6,99,27,0.89,9.72,-1.3756552,1.26E+13,Standing
452,140,36.6,99,27,0.53,10.23,-1.1441092,1.26E+13,Standing
453,133,36.6,96,27,0.19,9.7,-0.19068487,1.26E+13,Standing
454,140,36.6,95,27,0.15,10.15,-0.7627395,1.26E+13,Standing
455,128,36.7,97,27,0.27,9.96,-0.7627395,1.26E+13,Standing
456,130,36.5,97,27,0.46,9.81,-0.9942854,1.26E+13,Standing
457,131,36.7,99,27,0.69,9.96,-0.88532263,1.26E+13,Standing
458,137,36.7,95,27,0.15,10.19,-0.6537767,1.26E+13,Standing
459,140,36.6,98,27,-0.08,9.92,-0.46309182,1.26E+13,Standing
460,135,36.7,98,27,0.89,9.66,-1.334794,1.26E+13,Standing
461,135,36.7,96,27,0.69,9.81,-1.4165162,1.26E+13,Standing
462,142,36.5,98,27,0.19,10.04,-1.1168685,1.26E+13,Standing
463,130,36.6,99,27,0.15,9.92,-0.88532263,1.26E+13,Standing
464,140,36.7,97,27,0,10.15,-1.1168685,1.26E+13,Standing
465,139,36.6,95,27,0.42,9.72,-1.1441092,1.26E+13,Standing
466,142,36.5,96,27,0.95,10.08,-1.1168685,1.26E+13,Standing
467,140,36.6,95,27,1.18,9.96,-0.5720546,1.26E+13,Standing
468,136,36.6,97,27,0.53,10.04,-0.88532263,1.26E+13,Standing
469,139,36.5,95,27,0.27,10,-0.95342433,1.26E+13,Standing
470,139,36.6,99,27,0.65,9.7,-1.525479,1.26E+13,Standing
471,135,36.6,98,27,0.15,10,-1.525479,1.26E+13,Standing
472,130,36.7,99,27,-0.11,10.12,-1.1441092,1.26E+13,Standing
473,142,36.6,98,27,0.31,9.92,-0.88532263,1.26E+13,Standing
474,134,36.5,95,27,0.34,9.81,-0.95342433,1.26E+13,Standing
475,132,36.7,98,27,1.04,9.81,-0.88532263,1.26E+13,Standing
476,132,36.7,98,27,1.04,9.81,-0.88532263,1.26E+13,Standing
477,128,36.5,98,27,1.04,9.81,-0.88532263,1.26E+13,Standing
478,132,36.7,95,27,-0.27,10.04,-1.334794,1.26E+13,Standing
479,140,36.6,95,27,0.53,9.7,-1.2666923,1.26E+13,Standing
480,134,36.5,97,27,1.12,10.04,-1.6480621,1.26E+13,Standing
481,132,36.7,97,27,0.57,9.77,-1.3075534,1.26E+13,Standing
482,138,36.5,98,27,0.04,10.31,-0.7627395,1.26E+13,Standing
483,138,36.5,97,27,1.12,9.72,-0.46309182,1.26E+13,Standing
484,133,36.6,95,27,1.69,9.92,-0.84446156,1.26E+13,Standing
485,128,36.7,97,27,1.61,9.51,-1.1849703,1.26E+13,Standing
486,139,36.6,95,27,0.42,10.38,-1.1441092,1.26E+13,Standing
487,136,36.5,99,27,0.04,9.81,-0.88532263,1.26E+13,Standing
488,140,36.6,96,27,0.23,10.15,-1.3075534,1.26E+13,Standing
489,129,36.6,99,27,-0.19,10,-1.56634,1.26E+13,Standing
490,140,36.6,98,27,-0.27,10.08,-1.4982382,1.26E+13,Standing
491,141,36.7,97,27,0.46,9.72,-1.6480621,1.26E+13,Standing
492,132,36.7,95,27,0.84,10.15,-1.525479,1.26E+13,Standing
493,135,36.6,99,27,1.23,9.72,-0.84446156,1.26E+13,Standing
494,135,36.5,96,27,1.08,10.04,-0.6537767,1.26E+13,Standing
495,132,36.6,95,27,0.84,9.81,-0.6946377,1.26E+13,Standing
496,134,36.7,96,27,0.53,10,-1.1168685,1.26E+13,Standing
497,140,36.6,96,27,1.04,9.85,-0.88532263,1.26E+13,Standing
498,135,36.6,95,27,1.38,9.81,-0.95342433,1.26E+13,Standing
499,141,36.7,98,27,0.99,9.85,-0.9125633,1.26E+13,Standing
500,130,36.6,97,27,0.42,10.15,-0.95342433,1.26E+13,Standing
501,136,36.6,95,27,0.46,9.85,-0.8036005,1.26E+13,Standing
502,131,36.5,97,27,0.69,10.04,-1.1168685,1.26E+13,Standing
503,132,36.7,98,27,1.12,9.72,-1.1168685,1.26E+13,Standing
504,136,36.6,96,27,0.89,10.12,-1.3756552,1.26E+13,Standing
505,133,36.7,99,27,0.61,9.89,-0.9942854,1.26E+13,Standing
506,136,36.6,96,27,0.31,10.12,-1.1849703,1.26E+13,Standing
507,132,36.5,98,27,0.65,9.81,-1.2258313,1.26E+13,Standing
508,137,36.5,95,27,0.84,9.92,-1.607201,1.26E+13,Standing
509,129,36.6,96,27,0.99,9.7,-1.6480621,1.26E+13,Standing
510,137,36.5,96,27,0.61,10.08,-1.56634,1.26E+13,Standing
511,134,36.6,98,27,0.69,9.72,-1.4573772,1.26E+13,Standing
512,137,36.6,95,27,0.42,10.5,-1.1441092,1.26E+13,Standing
513,132,36.6,95,27,0.65,9.72,-1.4165162,1.26E+13,Standing
514,141,36.6,96,27,0.69,10.04,-1.4982382,1.26E+13,Standing
515,131,36.5,97,27,0.84,9.58,-1.7570249,1.26E+13,Standing
516,141,36.7,96,27,0.93,10.04,-1.6889231,1.26E+13,Standing
517,135,36.5,99,27,1.04,9.85,-1.56634,1.26E+13,Standing
518,138,36.6,98,27,1.31,9.89,-0.95342433,1.26E+13,Standing
519,142,36.5,99,27,1.18,9.77,-1.1441092,1.26E+13,Standing
520,128,36.6,96,27,0.84,9.92,-1.0351465,1.26E+13,Standing
521,133,36.5,99,27,0.69,9.89,-1.6480621,1.26E+13,Standing
522,142,36.6,97,27,0.72,9.81,-1.525479,1.26E+13,Standing
523,137,36.6,98,27,0.76,9.85,-1.7297841,1.26E+13,Standing
524,136,36.5,95,27,0.89,10.04,-1.2258313,1.26E+13,Standing
525,136,36.7,98,27,0.93,9.89,-1.2258313,1.26E+13,Standing
526,130,36.6,99,27,0.8,10.15,-0.9125633,1.26E+13,Standing
527,133,36.7,96,27,0.5,9.96,-1.6889231,1.26E+13,Standing
528,130,36.6,95,27,0.61,9.85,-1.4982382,1.26E+13,Standing
529,133,36.6,98,27,0.89,9.77,-1.8387469,1.26E+13,Standing
530,138,36.6,98,27,0.93,9.89,-1.607201,1.26E+13,Standing
531,136,36.5,99,27,0.46,9.92,-1.4573772,1.26E+13,Standing
532,139,36.7,96,27,0.95,10.04,-0.84446156,1.26E+13,Standing
533,132,36.5,96,27,1.27,9.89,-1.334794,1.26E+13,Standing
534,129,36.6,97,27,0.89,9.81,-1.2258313,1.26E+13,Standing
535,142,36.6,97,27,0.72,9.85,-1.7297841,1.26E+13,Standing
536,142,36.6,99,27,1.08,9.7,-1.334794,1.26E+13,Standing
537,129,36.6,97,27,1.14,10.08,-1.4982382,1.26E+13,Standing
538,137,36.5,96,27,0.8,9.77,-1.2258313,1.26E+13,Standing
539,137,36.5,99,27,0.31,10.12,-1.56634,1.26E+13,Standing
540,132,36.7,95,27,0.5,9.72,-1.525479,1.26E+13,Standing
541,135,36.5,99,27,0.76,10.12,-1.7978859,1.26E+13,Standing
542,138,36.6,99,27,0.93,9.72,-1.4165162,1.26E+13,Standing
543,128,36.7,95,27,0.65,10.12,-1.4982382,1.26E+13,Standing
544,140,36.5,97,27,1.12,9.66,-1.2258313,1.26E+13,Standing
545,142,36.6,97,27,0.61,10.23,-1.4573772,1.26E+13,Standing
546,129,36.7,98,27,0.93,9.7,-1.6480621,1.26E+13,Standing
547,136,36.5,95,27,0.76,10.12,-1.6889231,1.26E+13,Standing
548,142,36.6,99,27,1.08,9.58,-1.6889231,1.26E+13,Standing
549,136,36.7,97,27,0.8,10.15,-1.6480621,1.26E+13,Standing
550,140,36.5,96,27,0.89,9.72,-1.4165162,1.26E+13,Standing
551,130,36.5,95,27,0.8,10.12,-1.4573772,1.26E+13,Standing
552,137,36.5,96,27,0.99,9.66,-1.3756552,1.26E+13,Standing
553,132,36.5,99,27,0.72,10.31,-1.4982382,1.26E+13,Standing
554,137,36.7,95,27,1.27,9.47,-1.334794,1.26E+13,Standing
555,131,36.6,98,27,0.99,10.15,-1.56634,1.26E+13,Standing
556,137,36.6,96,27,0.99,9.51,-1.56634,1.26E+13,Standing
557,130,36.5,97,27,0.84,10.34,-1.3756552,1.26E+13,Standing
558,142,36.6,99,27,0.76,9.89,-1.3075534,1.26E+13,Standing
559,137,36.6,98,27,0.65,10.19,-1.1168685,1.26E+13,Standing
560,129,36.6,99,27,0.93,9.58,-1.7570249,1.26E+13,Standing
561,132,36.7,96,27,0.84,10.12,-1.56634,1.26E+13,Standing
562,131,36.6,97,27,0.93,9.62,-1.7297841,1.26E+13,Standing
563,138,36.7,97,27,0.89,10.15,-1.2258313,1.26E+13,Standing
564,135,36.6,95,27,0.84,9.66,-1.4165162,1.26E+13,Standing
565,141,36.7,98,27,0.93,10.04,-1.3075534,1.26E+13,Standing
566,138,36.7,97,27,0.84,9.7,-1.7297841,1.26E+13,Standing
567,135,36.6,95,27,0.89,10.15,-1.4165162,1.26E+13,Standing
568,138,36.6,97,27,0.93,9.72,-1.525479,1.26E+13,Standing
569,139,36.6,96,27,0.8,10.04,-1.3075534,1.26E+13,Standing
570,136,36.6,99,27,0.76,9.81,-1.6889231,1.26E+13,Standing
571,131,36.5,96,27,0.65,10,-1.4982382,1.26E+13,Standing
572,141,36.7,99,27,0.53,10,-1.8387469,1.26E+13,Standing
573,130,36.6,96,27,0.69,9.77,-1.4573772,1.26E+13,Standing
574,129,36.6,96,27,0.84,9.92,-1.6480621,1.26E+13,Standing
575,138,36.6,97,27,1.33,9.85,-0.9125633,1.26E+13,Standing
576,129,36.6,98,27,1.46,9.96,-1.1849703,1.26E+13,Standing
577,138,36.7,95,27,1.23,9.72,-0.84446156,1.26E+13,Standing
578,130,36.6,95,27,1.57,9.92,-1.4982382,1.26E+13,Standing
579,133,36.6,95,27,1.57,9.92,-1.4982382,1.26E+13,Standing
580,133,36.7,96,27,0.38,10.12,-2.070293,1.26E+13,Standing
581,128,36.5,96,27,-0.34,10,-1.6480621,1.26E+13,Standing
582,134,36.6,97,27,-0.34,10,-1.6480621,1.26E+13,Standing
583,138,36.7,99,27,0.34,10.12,-1.607201,1.26E+13,Standing
584,133,36.5,99,27,1.73,9.62,-1.3756552,1.26E+13,Standing
585,131,36.6,97,27,1.65,9.89,-1.1849703,1.26E+13,Standing
586,133,36.7,98,27,0.93,9.85,-1.56634,1.26E+13,Standing
587,141,36.6,95,27,0.23,10.15,-1.4982382,1.26E+13,Standing
588,139,36.7,98,27,0.57,9.89,-1.8387469,1.26E+13,Standing
589,128,36.6,98,27,0.99,9.96,-1.607201,1.26E+13,Standing
590,134,36.6,95,27,0.89,9.77,-1.7570249,1.26E+13,Standing
591,142,36.6,96,27,1.08,9.81,-1.2666923,1.26E+13,Standing
592,139,36.7,95,27,1.18,9.92,-1.4165162,1.26E+13,Standing
593,129,36.6,98,27,1.04,9.85,-0.9125633,1.26E+13,Standing
594,140,36.6,95,27,1.04,9.85,-0.9125633,1.26E+13,Standing
595,130,36.5,99,27,1.08,9.66,-1.4982382,1.26E+13,Standing
596,137,36.5,96,27,0.46,10.15,-1.7978859,1.26E+13,Standing
597,136,36.7,97,27,-0.04,10.04,-1.4982382,1.26E+13,Standing
598,132,36.6,99,27,0.23,10,-1.7297841,1.26E+13,Standing
599,139,36.5,99,27,1.12,9.77,-1.3075534,1.26E+13,Standing
600,137,36.6,96,27,1.33,9.81,-1.7570249,1.26E+13,Standing
601,141,36.6,95,27,1.31,9.72,-1.0351465,1.26E+13,Standing
602,128,36.6,97,27,1.18,10.08,-1.2258313,1.26E+13,Standing
603,141,36.7,98,27,1.08,9.89,-0.95342433,1.26E+13,Standing
604,142,36.6,96,27,1.42,9.7,-1.2258313,1.26E+13,Standing
605,128,36.5,97,27,1.46,9.92,-1.56634,1.26E+13,Standing
606,140,36.5,98,27,0.19,10.34,-2.0294318,1.26E+13,Standing
607,134,36.5,97,27,-0.34,9.7,-1.7297841,1.26E+13,Standing
608,134,36.6,96,27,-0.04,10.04,-1.9477097,1.26E+13,Standing
609,135,36.6,98,27,0.93,9.89,-1.6889231,1.26E+13,Standing
610,138,36.7,97,27,1.38,10.04,-1.525479,1.26E+13,Standing
611,138,36.6,97,27,1.57,9.72,-0.7627395,1.26E+13,Standing
612,131,36.6,98,27,0.95,10,-0.9942854,1.26E+13,Standing
613,138,36.6,99,27,1.27,9.7,-1.2666923,1.26E+13,Standing
614,133,36.6,99,27,0.76,10.12,-1.525479,1.26E+13,Standing
615,128,36.5,98,27,1.04,9.66,-1.4165162,1.26E+13,Standing
616,136,36.5,96,27,0.89,10.08,-1.4165162,1.26E+13,Standing
617,140,36.6,98,27,0.95,9.85,-1.1168685,1.26E+13,Standing
618,138,36.6,98,27,0.8,10,-1.334794,1.26E+13,Standing
619,140,36.7,96,27,0.76,9.7,-1.4165162,1.26E+13,Standing
620,140,36.5,97,27,0.76,10.15,-1.607201,1.26E+13,Standing
621,139,36.6,98,27,0.93,9.89,-1.2666923,1.26E+13,Standing
622,128,36.6,98,27,0.5,10.04,-1.0760075,1.26E+13,Standing
623,130,36.7,98,27,1.12,9.66,-1.334794,1.26E+13,Standing
624,142,36.6,96,27,0.72,10.12,-1.3075534,1.26E+13,Standing
625,136,36.7,96,27,0.53,9.89,-1.4165162,1.26E+13,Standing
626,133,36.6,99,27,0.34,10.27,-1.1168685,1.26E+13,Standing
627,133,36.6,97,27,0.65,9.77,-1.607201,1.26E+13,Standing
628,140,36.6,98,27,0.8,9.96,-1.6480621,1.26E+13,Standing
629,138,36.6,96,27,1.18,9.58,-1.6480621,1.26E+13,Standing
630,142,36.6,95,27,1.08,10,-1.8387469,1.26E+13,Standing
631,139,36.6,99,27,0.8,9.72,-1.4573772,1.26E+13,Standing
632,128,36.7,97,27,0.34,10.23,-0.6537767,1.26E+13,Standing
633,134,36.7,95,27,0.72,9.85,-0.8036005,1.26E+13,Standing
634,139,36.6,95,27,0.11,10.27,-1.2666923,1.26E+13,Standing
635,129,36.5,98,27,0.65,9.58,-1.4165162,1.26E+13,Standing
636,138,36.7,98,27,1.31,9.77,-1.6480621,1.26E+13,Standing
637,134,36.6,97,27,1.23,10.08,-1.3756552,1.26E+13,Standing
638,128,36.7,99,27,0.11,10.04,-1.334794,1.26E+13,Standing
639,129,36.6,95,27,0.04,10.15,-0.6537767,1.26E+13,Standing
640,128,36.6,97,27,0.5,9.89,-1.0351465,1.26E+13,Standing
641,136,36.7,97,27,0.95,9.85,-0.84446156,1.26E+13,Standing
642,135,36.6,95,27,1.5,9.62,-1.4982382,1.26E+13,Standing
643,130,36.5,98,27,1.38,10.04,-1.334794,1.26E+13,Standing
644,142,36.6,96,27,0.23,10.04,-1.0351465,1.26E+13,Standing
645,140,36.5,98,27,0.11,10.08,-0.5720546,1.26E+13,Standing
646,136,36.5,98,27,0.23,10,-0.9125633,1.26E+13,Standing
647,130,36.5,96,27,0.34,10,-1.4982382,1.26E+13,Standing
648,132,36.6,95,27,0.23,9.81,-1.7297841,1.26E+13,Standing
649,129,36.7,97,27,-0.11,9.85,-1.4982382,1.26E+13,Standing
650,137,36.7,97,27,0.99,10.04,-0.7627395,1.26E+13,Standing
651,132,36.6,95,27,1.31,9.85,-0.8036005,1.26E+13,Standing
652,135,36.6,95,27,0,10.12,-0.95342433,1.26E+13,Standing
653,130,36.6,99,27,0.27,9.96,-1.1441092,1.26E+13,Standing
654,131,36.7,96,27,0.42,9.92,-0.9942854,1.26E+13,Standing
655,141,36.5,97,27,0.08,10.15,-1.2258313,1.26E+13,Standing
656,139,36.7,99,27,0.93,9.62,-0.9942854,1.26E+13,Standing
657,134,36.6,96,27,0.89,10.31,-1.2666923,1.26E+13,Standing
658,130,36.7,97,27,0.8,9.85,-0.6537767,1.26E+13,Standing
659,139,36.7,99,27,0.23,10.23,-1.2666923,1.26E+13,Standing
660,131,36.7,99,27,0.61,9.7,-0.95342433,1.26E+13,Standing
661,130,36.7,97,27,1.08,9.72,-1.56634,1.26E+13,Standing
662,138,36.7,96,27,1.08,9.72,-1.3756552,1.26E+13,Standing
663,140,36.6,95,27,0.61,10.15,-1.4165162,1.26E+13,Standing
664,141,36.5,99,27,0.69,10,-0.6946377,1.26E+13,Standing
665,142,36.6,96,27,0.76,9.89,-1.1441092,1.26E+13,Standing
666,142,36.5,99,27,0.89,9.89,-1.2258313,1.26E+13,Standing
667,131,36.6,97,27,0.8,10.12,-1.607201,1.26E+13,Standing
668,142,36.6,99,27,0.31,9.81,-1.4982382,1.26E+13,Standing
669,139,36.5,99,27,-0.08,10.23,-1.3075534,1.26E+13,Standing
670,134,36.5,98,27,0.5,9.66,-0.95342433,1.26E+13,Standing
671,136,36.5,97,27,0.89,10.15,-1.4573772,1.26E+13,Standing
672,131,36.6,98,27,0.84,9.62,-1.1441092,1.26E+13,Standing
673,129,36.6,97,27,0.8,10.12,-1.4982382,1.26E+13,Standing
674,134,36.5,96,27,1.04,9.77,-0.9125633,1.26E+13,Standing
675,130,36.6,96,27,0.42,10.12,-1.0760075,1.26E+13,Standing
676,131,36.6,95,27,0.65,9.81,-0.7627395,1.26E+13,Standing
677,129,36.6,95,27,0.65,10.04,-1.2258313,1.26E+13,Standing
678,129,36.7,99,27,0.84,9.81,-1.0760075,1.26E+13,Standing
679,132,36.7,98,27,0.61,10,-1.2666923,1.26E+13,Standing
680,128,36.7,97,27,0.53,9.85,-1.0351465,1.26E+13,Standing
681,133,36.6,99,27,0.5,10.12,-1.1441092,1.26E+13,Standing
682,128,36.6,98,27,0.76,9.81,-1.1441092,1.26E+13,Standing
683,128,36.5,99,27,0.38,10.19,-1.334794,1.26E+13,Standing
684,142,36.6,97,27,1.23,9.66,-1.2666923,1.26E+13,Standing
685,135,36.7,97,27,0.69,10.04,-1.4165162,1.26E+13,Standing
686,138,36.5,96,27,0.57,9.85,-1.0760075,1.26E+13,Standing
687,129,36.5,95,27,0.84,9.92,-1.0351465,1.26E+13,Standing
688,139,36.5,97,27,0.76,9.81,-1.0351465,1.26E+13,Standing
689,140,36.5,97,27,0.31,10.23,-1.7978859,1.26E+13,Standing
690,142,36.5,96,27,0.61,9.85,-0.7218784,1.26E+13,Standing
691,137,36.7,96,27,0.93,10.34,-1.1849703,1.26E+13,Standing
692,140,36.6,98,27,0.61,9.92,-0.53119355,1.26E+13,Standing
693,140,36.6,97,27,0.89,10.12,-1.2258313,1.26E+13,Standing
694,142,36.5,97,27,0.95,9.72,-1.4165162,1.26E+13,Standing
695,134,36.5,96,27,0.65,9.81,-1.6889231,1.26E+13,Standing
696,134,36.6,96,27,0.46,9.62,-1.1441092,1.26E+13,Standing
697,140,36.5,95,27,0.93,10.34,-1.4573772,1.26E+13,Standing
698,128,36.5,96,27,1.04,9.89,-0.84446156,1.26E+13,Standing
699,129,36.5,97,27,0.5,10.12,-1.0760075,1.26E+13,Standing
700,138,36.7,98,27,0.76,9.66,-1.4165162,1.26E+13,Standing
701,138,36.6,99,27,1.08,9.89,-1.3075534,1.26E+13,Standing
702,142,36.6,97,27,1.12,9.72,-1.6889231,1.26E+13,Standing
703,142,36.5,95,27,0.46,10.31,-1.525479,1.26E+13,Standing
704,134,36.7,98,27,0.27,10,-1.0351465,1.26E+13,Standing
705,128,36.6,99,27,0.72,10,-0.6537767,1.26E+13,Standing
706,134,36.5,96,27,1.08,9.77,-1.4165162,1.26E+13,Standing
707,137,36.6,97,27,0.95,9.92,-1.3756552,1.26E+13,Standing
708,136,36.6,98,27,1.04,9.92,-1.6480621,1.26E+13,Standing
709,137,36.6,95,27,0.61,10.04,-1.2258313,1.26E+13,Standing
710,140,36.5,95,27,0.53,9.96,-1.3075534,1.26E+13,Standing
711,129,36.5,98,27,0.69,9.85,-0.9125633,1.26E+13,Standing
712,139,36.5,95,27,0.84,9.96,-1.607201,1.26E+13,Standing
713,130,36.5,96,27,0.72,9.89,-1.2666923,1.26E+13,Standing
714,142,36.6,97,27,0.76,9.89,-1.525479,1.26E+13,Standing
715,141,36.5,98,27,0.76,9.92,-1.0351465,1.26E+13,Standing
716,142,36.5,97,27,0.65,9.85,-1.3756552,1.26E+13,Standing
717,130,36.6,95,27,0.95,10.04,-1.1168685,1.26E+13,Standing
718,136,36.7,96,27,1.14,9.81,-1.4165162,1.26E+13,Standing
719,133,36.6,97,27,0.84,10.12,-0.95342433,1.26E+13,Standing
720,128,36.6,96,27,0.8,9.85,-1.2666923,1.26E+13,Standing
721,141,36.5,99,27,0.76,9.96,-1.0351465,1.26E+13,Standing
722,128,36.6,98,27,0.95,9.77,-1.6480621,1.26E+13,Standing
723,132,36.6,98,27,0.72,10.04,-1.334794,1.26E+13,Standing
724,130,36.6,97,27,0.84,9.89,-1.607201,1.26E+13,Standing
725,132,36.7,95,27,0.72,9.92,-1.2258313,1.26E+13,Standing
726,132,36.5,96,27,0.89,9.92,-1.525479,1.26E+13,Standing
727,139,36.5,98,27,0.95,9.85,-1.334794,1.26E+13,Standing
728,137,36.7,97,27,0.84,9.92,-1.6889231,1.26E+13,Standing
729,132,36.6,96,27,0.72,9.85,-1.4165162,1.26E+13,Standing
730,134,36.5,97,27,0.84,9.92,-1.607201,1.26E+13,Standing
731,135,36.6,99,27,0.84,9.85,-1.3756552,1.26E+13,Standing
732,136,36.5,98,27,0.69,10.04,-1.4573772,1.26E+13,Standing
733,141,36.6,95,27,0.72,9.81,-1.3075534,1.26E+13,Standing
734,131,36.7,97,27,0.72,10,-1.607201,1.26E+13,Standing
735,131,36.6,97,27,0.89,9.72,-1.4982382,1.26E+13,Standing
736,130,36.7,99,27,0.72,10,-1.607201,1.26E+13,Standing
737,134,36.6,95,27,0.99,9.72,-1.4573772,1.26E+13,Standing
